EntryTime,ExitTime,TradeType,Dir,ExitType,EntrySpot,ExitSpot,SpotPoints,EntryVix,DTE,TradePnL,Costs,Margin,SellOpt,SellEntry,SellExit,SellOffset,BuyOpt,BuyEntry,BuyExit,BuyOffset,SprdCr,SprdPOP,MaxLoss
2023-11-15 10:14,2023-11-16 09:17,BullGammaBurst,Bull,StopLoss,19629.55,19638.10,8.55,11.23,1.22,-881.25,4.02,0.00,,,,,NIFTY16NOV2319700CE,20.75,9.00,1,,,
2023-11-15 15:14,2023-11-23 15:29,BullLadder,Bull,Expired,19676.95,19811.00,134.05,11.11,8.01,1166.25,4.94,85800.00,NIFTY23NOV2319400PE,22.30,0.05,250,NIFTY23NOV2319100PE,6.75,0.05,550,1166.25,85.78,-21333.75
2023-11-15 15:14,2023-11-16 09:17,BullLadderTrade,Bull,StopLoss,19676.95,19638.10,-38.85,11.11,8.01,-315.00,4.36,0.00,,,,,NIFTY23NOV2320000CE,17.15,12.95,6,,,
2023-11-15 15:14,2023-11-16 09:17,BullGammaBurst,Bull,StopLoss,19676.95,19638.10,-38.85,11.11,1.01,-1826.25,5.44,0.00,,,,,NIFTY16NOV2319700CE,33.35,9.00,0,,,
2023-11-16 09:44,2023-11-16 14:45,BullLadderTrade,Bull,ProfitBook,19696.60,19865.55,168.95,11.28,7.24,2722.50,12.09,0.00,,,,,NIFTY23NOV2320000CE,17.60,53.90,6,,,
2023-11-16 09:44,2023-11-16 10:01,BullGammaBurst,Bull,StopLoss,19696.60,19690.15,-6.45,11.28,0.24,-78.75,0.96,0.00,,,,,NIFTY16NOV2319800CE,3.85,2.80,2,,,
2023-11-22 15:14,2023-11-24 09:23,BullLadderTrade,Bull,StopLoss,19811.80,19826.55,14.75,11.86,8.01,-146.25,2.54,0.00,,,,,NIFTY30NOV2320200CE,9.70,7.75,8,,,
2023-11-22 15:14,2023-11-23 09:17,BullGammaBurst,Bull,StopLoss,19811.80,19844.95,33.15,11.86,1.01,-1143.75,2.09,0.00,,,,,NIFTY23NOV2319900CE,16.50,1.25,2,,,
2023-11-29 14:44,2023-12-07 15:29,BullLadder,Bull,Expired,20082.85,20916.10,833.25,12.33,8.03,1218.75,6.08,85800.00,NIFTY07DEC2319700PE,26.35,0.05,400,NIFTY07DEC2319400PE,10.10,0.05,700,1218.75,91.70,-21281.25
2023-11-29 14:44,2023-11-30 11:31,BullLadderTrade,Bull,StopLoss,20082.85,20063.65,-19.20,12.33,8.03,-138.75,2.35,0.00,,,,,NIFTY07DEC2320600CE,9.00,7.15,10,,,
2023-11-29 14:44,2023-11-30 09:50,BullGammaBurst,Bull,StopLoss,20082.85,20080.95,-1.90,12.33,1.03,-412.50,2.72,0.00,,,,,NIFTY30NOV2320200CE,12.50,7.00,2,,,
2023-12-01 09:44,2023-12-07 15:29,BullLadder,Bull,Expired,20219.65,20916.10,696.45,12.38,6.24,1290.00,6.00,85800.00,NIFTY07DEC2319900PE,26.45,0.05,350,NIFTY07DEC2319600PE,9.25,0.05,650,1290.00,92.31,-21210.00
2023-12-01 09:44,2023-12-04 09:17,BullLadderTrade,Bull,ProfitBook,20219.65,20547.45,327.80,12.38,6.24,5868.75,19.88,0.00,,,,,NIFTY07DEC2320600CE,17.35,95.60,8,,,
2023-12-04 09:44,2023-12-13 12:19,BullLadder,Bull,SwingExit,20569.90,20771.15,201.25,12.18,10.24,1023.75,7.21,66000.00,NIFTY14DEC2320100PE,28.55,0.85,450,NIFTY14DEC2319800PE,14.65,0.60,750,1042.50,91.98,-21457.50
2023-12-04 09:44,2023-12-05 10:20,BullLadderTrade,Bull,ProfitBook,20569.90,20827.05,257.15,12.18,10.24,1920.00,8.31,0.00,,,,,NIFTY14DEC2321200CE,11.70,37.30,13,,,
2023-12-05 10:44,2023-12-05 11:19,BullLadderTrade,Bull,StopLoss,20839.75,20788.30,-51.45,13.83,9.20,-243.75,3.43,0.00,,,,,NIFTY14DEC2321500CE,13.45,10.20,13,,,
2023-12-08 09:44,2023-12-08 13:38,BullLadder,Bull,StopLoss,20973.40,20890.45,-82.95,12.60,6.24,-922.50,10.68,66000.00,NIFTY14DEC2320700PE,22.35,36.45,300,NIFTY14DEC2320400PE,6.85,8.65,600,1162.50,87.90,-21337.50
2023-12-08 09:44,2023-12-08 10:54,BullLadderTrade,Bull,StopLoss,20973.40,20976.30,2.90,12.60,6.24,-247.50,4.33,0.00,,,,,NIFTY14DEC2321400CE,16.50,13.20,9,,,
2023-12-08 11:14,2023-12-08 13:42,BullLadder,Bull,StopLoss,20955.70,20875.70,-80.00,12.67,6.18,-1023.75,11.80,66000.00,NIFTY14DEC2320700PE,24.45,41.60,250,NIFTY14DEC2320400PE,6.25,9.75,550,1365.00,84.70,-21135.00
2023-12-08 11:14,2023-12-08 13:02,BullLadderTrade,Bull,StopLoss,20955.70,20906.20,-49.50,12.67,6.18,-202.50,3.00,0.00,,,,,NIFTY14DEC2321400CE,11.70,9.00,9,,,
2023-12-08 15:14,2023-12-13 10:01,BullLadder,Bull,StopLoss,20977.90,20827.50,-150.40,12.46,6.01,-1481.25,12.29,66000.00,NIFTY14DEC2320800PE,30.60,44.95,200,NIFTY14DEC2320500PE,8.35,2.95,500,1668.75,81.26,-20831.25
2023-12-08 15:14,2023-12-11 09:17,BullLadderTrade,Bull,StopLoss,20977.90,20989.25,11.35,12.46,6.01,-273.75,3.32,0.00,,,,,NIFTY14DEC2321400CE,13.35,9.70,8,,,
2023-12-12 09:44,2023-12-12 14:52,BullLadder,Bull,StopLoss,21021.55,20869.35,-152.20,12.77,9.24,-855.00,13.09,66000.00,NIFTY21DEC2320600PE,24.75,40.05,400,NIFTY21DEC2320300PE,10.70,14.60,700,1053.75,89.66,-21446.25
2023-12-12 09:44,2023-12-12 12:42,BullLadderTrade,Bull,StopLoss,21021.55,20992.05,-29.50,12.77,9.24,-228.75,4.00,0.00,,,,,NIFTY21DEC2321600CE,15.25,12.20,12,,,
2023-12-13 15:14,2023-12-20 13:36,BullLadder,Bull,SwingExit,20924.20,21305.35,381.15,12.06,8.01,1638.75,7.62,66000.00,NIFTY21DEC2320700PE,31.65,3.20,200,NIFTY21DEC2320400PE,8.55,1.95,500,1732.50,79.02,-20767.50
2023-12-13 15:14,2023-12-14 09:51,BullLadderTrade,Bull,ProfitBook,20924.20,21164.70,240.50,12.06,8.01,2568.75,11.40,0.00,,,,,NIFTY21DEC2321400CE,16.60,50.85,10,,,
2023-12-13 15:14,2023-12-14 09:17,BullGammaBurst,Bull,ProfitBook,20924.20,21114.65,190.45,12.06,1.01,6195.00,22.24,0.00,,,,,NIFTY14DEC2321000CE,22.50,105.10,2,,,
2023-12-14 09:44,2023-12-15 14:52,BullLadderTrade,Bull,ProfitBook,21137.30,21388.75,251.45,12.17,7.24,2490.00,10.91,0.00,,,,,NIFTY21DEC2321600CE,15.60,48.80,9,,,
2023-12-14 09:44,2023-12-14 09:57,BullGammaBurst,Bull,ProfitBook,21137.30,21182.85,45.55,12.17,0.24,1128.75,5.34,0.00,,,,,NIFTY14DEC2321200CE,8.40,23.45,1,,,
2023-12-14 10:14,2023-12-15 15:00,BullLadderTrade,Bull,ProfitBook,21168.05,21418.05,250.00,12.27,7.22,1998.75,8.31,0.00,,,,,NIFTY21DEC2321700CE,11.05,37.70,11,,,
2023-12-14 10:14,2023-12-14 10:16,BullGammaBurst,Bull,StopLoss,21168.05,21158.20,-9.85,12.27,0.22,-251.25,3.72,0.00,,,,,NIFTY14DEC2321200CE,14.50,11.15,1,,,
2023-12-14 10:44,2023-12-15 14:52,BullLadderTrade,Bull,ProfitBook,21141.55,21388.75,247.20,12.08,7.20,2497.50,10.89,0.00,,,,,NIFTY21DEC2321600CE,15.50,48.80,9,,,
2023-12-14 10:44,2023-12-14 13:19,BullGammaBurst,Bull,ProfitBook,21141.55,21194.20,52.65,12.08,0.20,840.00,4.07,0.00,,,,,NIFTY14DEC2321200CE,6.55,17.75,1,,,
2023-12-18 10:14,2023-12-20 13:36,BullLadder,Bull,SwingExit,21459.70,21305.35,-154.35,13.93,10.22,116.25,11.48,80000.00,NIFTY28DEC2320900PE,30.45,27.30,550,NIFTY28DEC2320400PE,10.00,8.40,1050,1533.75,91.12,-35966.25
2023-12-18 10:14,2023-12-18 15:22,BullLadderTrade,Bull,StopLoss,21459.70,21407.00,-52.70,13.93,10.22,-198.75,3.16,0.00,,,,,NIFTY28DEC2322300CE,12.20,9.55,17,,,
2023-12-28 15:14,2024-01-03 10:20,BullLadder,Bull,SwingExit,21781.30,21546.85,-234.45,15.06,7.01,191.25,7.74,66000.00,NIFTY04JAN2421300PE,24.10,15.35,450,NIFTY04JAN2421000PE,8.85,2.65,750,1143.75,89.98,-21356.25
2023-12-28 15:14,2023-12-29 09:18,BullLadderTrade,Bull,StopLoss,21781.30,21713.30,-68.00,15.06,7.01,-225.00,3.44,0.00,,,,,NIFTY04JAN2422400CE,13.35,10.35,12,,,
2023-12-28 15:14,2023-12-28 15:18,BullGammaBurst,Bull,StopLoss,21781.30,21775.15,-6.15,15.06,0.01,-7.50,0.06,0.00,,,,,NIFTY28DEC2321800CE,0.25,0.15,0,,,
2023-12-29 09:44,2024-01-03 10:20,BullLadder,Bull,SwingExit,21732.80,21546.85,-185.95,15.24,6.24,371.25,8.34,66000.00,NIFTY04JAN2421300PE,27.00,15.35,450,NIFTY04JAN2421000PE,9.35,2.65,750,1323.75,91.41,-21176.25
2023-12-29 09:44,2023-12-29 10:07,BullLadderTrade,Bull,StopLoss,21732.80,21707.90,-24.90,15.24,6.24,-176.25,2.72,0.00,,,,,NIFTY04JAN2422400CE,10.55,8.20,13,,,
2024-01-01 14:14,2024-01-02 10:24,BullLadder,Bull,StopLoss,21792.65,21626.00,-166.65,14.45,10.05,-1256.25,21.04,66000.00,NIFTY11JAN2421300PE,37.90,63.90,550,NIFTY11JAN2421000PE,16.70,25.95,850,1590.00,90.51,-20910.00
2024-01-01 14:14,2024-01-01 15:10,BullLadderTrade,Bull,StopLoss,21792.65,21736.65,-56.00,14.45,10.05,-243.75,2.96,0.00,,,,,NIFTY11JAN2422600CE,11.90,8.65,16,,,
2024-01-04 10:44,2024-01-10 09:28,BullLadder,Bull,SwingExit,21636.65,21487.60,-149.05,13.68,7.20,-191.25,10.26,66000.00,NIFTY11JAN2421300PE,29.25,27.95,300,NIFTY11JAN2421000PE,7.85,4.00,600,1605.00,85.00,-20895.00
2024-01-04 10:44,2024-01-05 10:47,BullLadderTrade,Bull,StopLoss,21636.65,21687.80,51.15,13.68,7.20,-258.75,3.99,0.00,,,,,NIFTY11JAN2422100CE,15.45,12.00,9,,,
2024-01-04 10:44,2024-01-04 10:50,BullGammaBurst,Bull,StopLoss,21636.65,21628.75,-7.90,13.68,0.20,-150.00,2.01,0.00,,,,,NIFTY04JAN2421700CE,7.95,5.95,1,,,
2024-01-10 09:44,2024-01-12 09:54,BearLadder,Bear,SwingExit,21558.60,21751.40,-192.80,13.45,8.24,-952.50,11.97,66000.00,NIFTY18JAN2422000CE,30.00,39.75,400,NIFTY18JAN2422300CE,8.10,5.15,700,1642.50,89.44,-20857.50
2024-01-10 09:44,2024-01-10 14:34,BearLadderTrade,Bear,StopLoss,21558.60,21542.30,16.30,13.45,8.24,-210.00,3.65,0.00,,,,,NIFTY18JAN2420800PE,13.90,11.10,15,,,
2024-01-10 09:44,2024-01-10 14:36,BearGammaBurst,Bear,StopLoss,21558.60,21551.95,6.65,13.45,1.24,-993.75,6.31,0.00,,,,,NIFTY11JAN2421400PE,29.30,16.05,3,,,
2024-01-11 09:44,2024-01-17 09:17,BullLadder,Bull,SwingExit,21683.15,21819.10,135.95,13.04,7.24,836.25,5.56,66000.00,NIFTY18JAN2421200PE,20.20,5.00,450,NIFTY18JAN2420900PE,6.55,2.50,750,1023.75,92.89,-21476.25
2024-01-11 09:44,2024-01-11 13:32,BullLadderTrade,Bull,StopLoss,21683.15,21657.75,-25.40,13.04,7.24,-213.75,3.25,0.00,,,,,NIFTY18JAN2422200CE,12.60,9.75,10,,,
2024-01-11 09:44,2024-01-11 09:57,BullGammaBurst,Bull,StopLoss,21683.15,21668.15,-15.00,13.04,0.24,-416.25,6.79,0.00,,,,,NIFTY11JAN2421700CE,26.10,20.55,0,,,
2024-01-12 09:44,2024-01-17 09:17,BullLadder,Bull,SwingExit,21738.85,21819.10,80.25,12.51,6.24,941.25,8.50,66000.00,NIFTY18JAN2421400PE,29.20,11.60,350,NIFTY18JAN2421100PE,8.90,3.85,650,1522.50,89.89,-20977.50
2024-01-12 09:44,2024-01-12 13:42,BullLadderTrade,Bull,ProfitBook,21738.85,21891.60,152.75,12.51,6.24,1961.25,7.78,0.00,,,,,NIFTY18JAN2422200CE,9.60,35.75,9,,,
2024-01-15 09:44,2024-01-17 09:17,BullLadder,Bull,StopLoss,22042.80,21819.10,-223.70,13.68,10.24,-1601.25,22.92,73000.00,NIFTY25JAN2421500PE,45.45,71.70,550,NIFTY25JAN2421100PE,18.05,22.95,950,2055.00,90.87,-27945.00
2024-01-15 09:44,2024-01-15 10:00,BullLadderTrade,Bull,StopLoss,22042.80,21969.55,-73.25,13.68,10.24,-255.00,3.56,0.00,,,,,NIFTY25JAN2422800CE,14.00,10.60,15,,,
2024-01-17 09:44,2024-01-19 09:17,BearLadder,Bear,SwingExit,21812.45,21644.55,167.90,13.88,8.24,1128.75,10.19,66000.00,NIFTY25JAN2422300CE,35.45,11.95,450,NIFTY25JAN2422600CE,12.60,4.15,750,1713.75,90.44,-20786.25
2024-01-17 09:44,2024-01-18 09:17,BearLadderTrade,Bear,ProfitBook,21812.45,21448.85,363.60,13.88,8.24,2546.25,10.43,0.00,,,,,NIFTY25JAN2420900PE,13.55,47.50,18,,,
2024-01-17 09:44,2024-01-17 12:05,BearGammaBurst,Bear,ProfitBook,21812.45,21636.30,176.15,13.88,1.24,4368.75,18.44,0.00,,,,,NIFTY18JAN2421600PE,25.05,83.30,4,,,
2024-01-17 14:44,2024-01-19 09:17,BearLadder,Bear,SwingExit,21575.70,21644.55,-68.85,15.12,8.03,626.25,14.20,73000.00,NIFTY25JAN2422100CE,44.70,28.70,500,NIFTY25JAN2422500CE,13.40,5.75,900,2347.50,91.29,-27652.50
2024-01-17 14:44,2024-01-18 12:11,BearLadderTrade,Bear,StopLoss,21575.70,21517.70,58.00,15.12,8.03,-240.00,3.69,0.00,,,,,NIFTY25JAN2420600PE,14.30,11.10,20,,,
2024-01-17 14:44,2024-01-18 09:46,BearGammaBurst,Bear,ProfitBook,21575.70,21363.20,212.50,15.12,1.03,4113.75,18.38,0.00,,,,,NIFTY18JAN2421400PE,27.00,81.85,4,,,
2024-01-18 10:14,2024-01-18 12:23,BearLadder,Bear,StopLoss,21391.35,21533.90,-142.55,15.17,7.22,-1428.75,18.76,66000.00,NIFTY25JAN2421900CE,36.00,61.55,500,NIFTY25JAN2422200CE,12.90,19.40,800,1732.50,91.59,-20767.50
2024-01-18 10:14,2024-01-18 10:42,BearLadderTrade,Bear,StopLoss,21391.35,21445.10,-53.75,15.17,7.22,-228.75,3.57,0.00,,,,,NIFTY25JAN2420400PE,13.80,10.75,20,,,
2024-01-18 10:14,2024-01-18 10:21,BearGammaBurst,Bear,StopLoss,21391.35,21404.95,-13.60,15.17,0.22,-405.00,6.34,0.00,,,,,NIFTY18JAN2421300PE,24.50,19.10,2,,,
2024-01-23 11:44,2024-01-24 14:41,BearLadder,Bear,SwingExit,21466.25,21412.15,54.10,14.34,9.16,618.75,22.80,66000.00,NIFTY01FEB2422000CE,62.95,46.45,500,NIFTY01FEB2422300CE,24.40,16.15,800,2891.25,90.98,-19608.75
2024-01-23 11:44,2024-01-24 15:15,BearLadderTrade,Bear,StopLoss,21466.25,21466.15,0.10,14.34,9.16,-247.50,3.16,0.00,,,,,NIFTY01FEB2420400PE,12.60,9.30,21,,,
2024-01-24 09:44,2024-01-24 14:44,BearLadder,Bear,StopLoss,21267.55,21429.80,-162.25,15.18,8.24,-1638.75,35.08,66000.00,NIFTY01FEB2421800CE,75.65,96.70,500,NIFTY01FEB2422100CE,33.90,33.10,800,3131.25,90.98,-19368.75
2024-01-24 09:44,2024-01-24 10:00,BearLadderTrade,Bear,StopLoss,21267.55,21393.95,-126.40,15.18,8.24,-281.25,3.74,0.00,,,,,NIFTY01FEB2420200PE,14.80,11.05,21,,,
2024-01-24 09:44,2024-01-24 10:00,BearGammaBurst,Bear,StopLoss,21267.55,21393.95,-126.40,15.18,1.24,-596.25,3.80,0.00,,,,,NIFTY25JAN2420900PE,17.65,9.70,7,,,
2024-02-01 10:14,2024-02-02 13:15,BullLadder,Bull,SwingExit,21783.90,21831.35,47.45,15.76,7.22,1087.50,15.05,66000.00,NIFTY08FEB2421200PE,50.55,16.35,550,NIFTY08FEB2420900PE,24.75,5.05,850,1935.00,92.70,-20565.00
2024-02-01 10:14,2024-02-01 11:59,BullLadderTrade,Bull,StopLoss,21783.90,21729.20,-54.70,15.76,7.22,-225.00,3.43,0.00,,,,,NIFTY08FEB2422900CE,13.30,10.30,22,,,
2024-02-01 10:14,2024-02-01 11:17,BullGammaBurst,Bull,StopLoss,21783.90,21710.20,-73.70,15.76,0.22,-495.00,5.60,0.00,,,,,NIFTY01FEB2422100CE,22.80,16.20,6,,,
2024-02-14 15:14,2024-02-22 09:59,BullLadder,Bull,SwingExit,21814.25,21948.75,134.50,15.46,8.01,1440.00,7.46,85800.00,NIFTY22FEB2421300PE,31.85,0.30,550,NIFTY22FEB2421000PE,12.55,0.20,850,1447.50,91.12,-21052.50
2024-02-14 15:14,2024-02-15 11:25,BullLadderTrade,Bull,StopLoss,21814.25,21850.55,36.30,15.46,8.01,-191.25,3.32,0.00,,,,,NIFTY22FEB2422500CE,12.65,10.10,14,,,
2024-02-14 15:14,2024-02-15 09:39,BullGammaBurst,Bull,StopLoss,21814.25,21825.55,11.30,15.46,1.01,-678.75,4.20,0.00,,,,,NIFTY15FEB2422000CE,19.65,10.60,4,,,
2024-02-16 09:44,2024-02-22 09:59,BullLadder,Bull,SwingExit,21993.65,21948.75,-44.90,15.28,6.24,1237.50,6.05,85800.00,NIFTY22FEB2421500PE,26.10,0.80,500,NIFTY22FEB2421200PE,9.05,0.25,800,1278.75,93.14,-21221.25
2024-02-16 09:44,2024-02-16 15:20,BullLadderTrade,Bull,StopLoss,21993.65,22019.95,26.30,15.28,6.24,-161.25,2.79,0.00,,,,,NIFTY22FEB2422600CE,10.65,8.50,12,,,
2024-02-22 15:14,2024-02-28 12:58,BullLadder,Bull,SwingExit,22206.70,21992.75,-213.95,15.22,7.01,-48.75,9.07,66000.00,NIFTY29FEB2421700PE,27.20,20.70,500,NIFTY29FEB2421400PE,9.95,2.80,800,1293.75,90.90,-21206.25
2024-02-22 15:14,2024-02-23 13:25,BullLadderTrade,Bull,StopLoss,22206.70,22206.95,0.25,15.22,7.01,-243.75,2.84,0.00,,,,,NIFTY29FEB2422800CE,11.50,8.25,12,,,
2024-02-22 15:14,2024-02-22 15:29,BullGammaBurst,Bull,Expired,22206.70,22216.90,10.20,15.22,0.01,386.25,1.32,0.00,,,,,NIFTY22FEB2422200CE,11.75,16.90,0,,,
2024-02-28 11:14,2024-03-01 09:42,BearLadder,Bear,SwingExit,22062.05,22150.35,-88.30,16.21,8.18,528.75,8.87,59000.00,NIFTY07MAR2422700CE,27.55,14.25,650,NIFTY07MAR2422900CE,10.90,4.65,850,1248.75,92.99,-13751.25
2024-02-28 11:14,2024-02-29 09:59,BearLadderTrade,Bear,StopLoss,22062.05,22015.25,46.80,16.21,8.18,-213.75,3.73,0.00,,,,,NIFTY07MAR2421200PE,14.20,11.35,17,,,
2024-02-28 11:14,2024-02-29 09:59,BearGammaBurst,Bear,StopLoss,22062.05,22015.25,46.80,16.21,1.18,-660.00,4.89,0.00,,,,,NIFTY29FEB2421800PE,21.80,13.00,5,,,
2024-03-01 11:44,2024-03-07 15:29,BullLadder,Bull,Expired,22279.35,22483.50,204.15,15.44,6.16,1650.00,8.36,85800.00,NIFTY07MAR2421800PE,36.10,0.05,500,NIFTY07MAR2421500PE,14.10,0.05,800,1650.00,92.69,-20850.00
2024-03-01 11:44,2024-03-01 15:17,BullLadderTrade,Bull,StopLoss,22279.35,22329.10,49.75,15.44,6.16,-146.25,2.41,0.00,,,,,NIFTY07MAR2422900CE,9.25,7.30,12,,,
2024-03-06 14:44,2024-03-13 11:05,BullLadder,Bull,SwingExit,22464.55,22227.70,-236.85,14.24,8.03,108.75,8.93,66000.00,NIFTY14MAR2422000PE,28.65,17.85,500,NIFTY14MAR2421700PE,11.00,1.65,800,1323.75,90.70,-21176.25
2024-03-06 14:44,2024-03-07 09:20,BullLadderTrade,Bull,StopLoss,22464.55,22478.45,13.90,14.24,8.03,-172.50,2.91,0.00,,,,,NIFTY14MAR2423100CE,11.15,8.85,13,,,
2024-03-06 14:44,2024-03-06 14:56,BullGammaBurst,Bull,StopLoss,22464.55,22435.00,-29.55,14.24,1.03,-971.25,6.89,0.00,,,,,NIFTY07MAR2422600CE,31.05,18.10,3,,,
2024-03-13 11:44,2024-03-14 12:24,BearLadder,Bear,SwingExit,22142.90,22195.20,-52.30,14.21,8.16,138.75,10.92,59000.00,NIFTY21MAR2422700CE,29.20,24.35,500,NIFTY21MAR2422900CE,10.90,7.90,700,1372.50,91.75,-13627.50
2024-03-13 11:44,2024-03-14 10:41,BearLadderTrade,Bear,StopLoss,22142.90,22082.00,60.90,14.21,8.16,-228.75,3.97,0.00,,,,,NIFTY21MAR2421400PE,15.15,12.10,15,,,
2024-03-13 11:44,2024-03-13 14:18,BearGammaBurst,Bear,ProfitBook,22142.90,21960.60,182.30,14.21,1.16,3405.00,14.44,0.00,,,,,NIFTY14MAR2421900PE,19.75,65.15,5,,,
2024-03-14 09:44,2024-03-14 11:35,BearLadder,Bear,StopLoss,21992.90,22138.20,-145.30,14.24,7.24,-1545.00,18.10,66000.00,NIFTY21MAR2422500CE,37.95,62.25,450,NIFTY21MAR2422800CE,10.95,14.65,750,2025.00,91.81,-20475.00
2024-03-14 09:44,2024-03-14 10:02,BearLadderTrade,Bear,StopLoss,21992.90,22034.20,-41.30,14.24,7.24,-240.00,4.13,0.00,,,,,NIFTY21MAR2421300PE,15.75,12.55,14,,,
2024-03-14 09:44,2024-03-14 09:56,BearGammaBurst,Bear,StopLoss,21992.90,22001.05,-8.15,14.24,0.24,-195.00,2.96,0.00,,,,,NIFTY14MAR2421800PE,11.50,8.90,4,,,
2024-03-19 10:14,2024-03-21 09:17,BearLadder,Bear,SwingExit,21890.75,22014.85,-124.10,14.29,9.22,468.75,10.32,66000.00,NIFTY28MAR2422500CE,32.35,21.50,550,NIFTY28MAR2422800CE,9.00,4.40,850,1751.25,92.73,-20748.75
2024-03-19 10:14,2024-03-20 09:17,BearLadderTrade,Bear,StopLoss,21890.75,21878.35,12.40,14.29,9.22,-270.00,3.23,0.00,,,,,NIFTY28MAR2421000PE,13.00,9.40,18,,,
2024-03-28 09:44,2024-04-04 15:29,BullLadder,Bull,Expired,22257.90,22541.20,283.30,12.66,7.24,1410.00,6.11,85800.00,NIFTY04APR2421900PE,27.40,0.05,350,NIFTY04APR2421600PE,8.60,0.05,650,1410.00,88.37,-21090.00
2024-03-28 09:44,2024-03-28 14:19,BullLadderTrade,Bull,ProfitBook,22257.90,22483.95,226.05,12.66,7.24,1980.00,7.98,0.00,,,,,NIFTY04APR2422800CE,10.10,36.50,11,,,
2024-03-28 09:44,2024-03-28 09:51,BullGammaBurst,Bull,ProfitBook,22257.90,22309.10,51.20,12.66,0.24,1350.00,6.42,0.00,,,,,NIFTY28MAR2422400CE,10.15,28.15,3,,,
2024-04-01 09:44,2024-04-10 15:29,BullLadder,Bull,Expired,22482.60,22735.05,252.45,12.57,9.24,1683.75,8.21,85800.00,NIFTY10APR2422000PE,35.80,0.05,500,NIFTY10APR2421700PE,13.35,0.05,800,1683.75,91.31,-20816.25
2024-04-01 09:44,2024-04-01 10:55,BullLadderTrade,Bull,StopLoss,22482.60,22473.50,-9.10,12.57,9.24,-240.00,3.77,0.00,,,,,NIFTY10APR2423200CE,14.55,11.35,14,,,
2024-04-09 10:14,2024-04-15 09:17,BullLadder,Bull,StopLoss,22749.05,22329.55,-419.50,11.47,9.22,-3510.00,22.52,66000.00,NIFTY18APR2422300PE,29.50,91.80,450,NIFTY18APR2422000PE,12.50,28.00,750,1275.00,91.58,-21225.00
2024-04-09 10:14,2024-04-09 11:12,BullLadderTrade,Bull,StopLoss,22749.05,22735.20,-13.85,11.47,9.22,-165.00,2.77,0.00,,,,,NIFTY18APR2423400CE,10.60,8.40,13,,,
2024-04-09 10:14,2024-04-09 12:13,BullGammaBurst,Bull,StopLoss,22749.05,22722.45,-26.60,11.47,1.22,-663.75,4.27,0.00,,,,,NIFTY10APR2422900CE,19.75,10.90,3,,,
2024-04-10 15:14,2024-04-12 12:39,BullLadder,Bull,StopLoss,22752.00,22575.20,-176.80,11.14,8.01,-1361.25,14.42,66000.00,NIFTY18APR2422400PE,30.10,50.95,350,NIFTY18APR2422100PE,8.45,11.15,650,1623.75,88.07,-20876.25
2024-04-10 15:14,2024-04-12 09:17,BullLadderTrade,Bull,StopLoss,22752.00,22691.00,-61.00,11.14,8.01,-255.00,2.63,0.00,,,,,NIFTY18APR2423200CE,10.90,7.50,9,,,
2024-04-10 15:14,2024-04-10 15:18,BullGammaBurst,Bull,StopLoss,22752.00,22741.85,-10.15,11.14,0.01,-7.50,0.03,0.00,,,,,NIFTY10APR2422800CE,0.15,0.05,1,,,
2024-04-15 09:44,2024-04-19 13:49,BearLadder,Bear,SwingExit,22280.70,22079.95,200.75,12.55,10.24,1563.75,6.91,66000.00,NIFTY25APR2422900CE,29.70,2.00,550,NIFTY25APR2423200CE,8.00,1.15,850,1627.50,92.47,-20872.50
2024-04-15 09:44,2024-04-15 09:58,BearLadderTrade,Bear,StopLoss,22280.70,22343.85,-63.15,12.55,10.24,-206.25,3.50,0.00,,,,,NIFTY25APR2421300PE,13.40,10.65,20,,,
2024-04-16 09:44,2024-04-19 13:49,BearLadder,Bear,SwingExit,22198.15,22079.95,118.20,12.53,9.24,1181.25,7.65,66000.00,NIFTY25APR2422700CE,29.80,6.30,500,NIFTY25APR2423000CE,9.35,1.60,800,1533.75,91.68,-20966.25
2024-04-16 09:44,2024-04-16 10:33,BearLadderTrade,Bear,StopLoss,22198.15,22208.75,-10.60,12.53,9.24,-228.75,3.97,0.00,,,,,NIFTY25APR2421300PE,15.15,12.10,18,,,
2024-04-18 13:44,2024-04-19 13:49,BearLadder,Bear,SwingExit,22094.40,22079.95,14.45,13.32,7.07,896.25,14.74,59000.00,NIFTY25APR2422500CE,47.30,23.55,400,NIFTY25APR2422700CE,18.10,6.30,600,2190.00,90.85,-12810.00
2024-04-18 13:44,2024-04-18 14:17,BearLadderTrade,Bear,StopLoss,22094.40,22170.05,-75.65,13.32,7.07,-213.75,3.26,0.00,,,,,NIFTY25APR2421300PE,12.65,9.80,16,,,
2024-04-18 13:44,2024-04-18 13:45,BearGammaBurst,Bear,StopLoss,22094.40,22115.35,-20.95,13.32,0.07,-315.00,3.01,0.00,,,,,NIFTY18APR2421900PE,12.65,8.45,4,,,
2024-04-30 09:44,2024-05-03 11:34,BullLadder,Bull,StopLoss,22706.10,22507.55,-198.55,12.60,9.24,-1110.00,16.64,66000.00,NIFTY09MAY2422200PE,34.35,49.40,500,NIFTY09MAY2421900PE,15.30,15.55,800,1428.75,92.04,-21071.25
2024-04-30 09:44,2024-04-30 15:00,BullLadderTrade,Bull,StopLoss,22706.10,22650.55,-55.55,12.60,9.24,-247.50,3.03,0.00,,,,,NIFTY09MAY2423300CE,12.15,8.85,12,,,
